URL,Title,Author(s),Year,Journal,Database,Citations_Counts,Open_Access,Query,Start_Year,End_Year
https://doi.org/10.1145/3532188,Learning Aspect-Aware High-Order Representations from Ratings and Reviews for Recommendation,"Ke Wang, Yanmin Zhu, Haobing Liu,  + 2",2023,ACM Transactions on Knowledge Discovery from Data (TKDD),ACM,0,0,Explainable AND (Recommendation OR Recommender) AND Knowledge Graph AND Reinforcement Learning,2015,2024
https://doi.org/10.1145/3132847.3132929,Tracking Knowledge Proficiency of Students with Educational Priors,"Yuying Chen, Qi Liu, Zhenya Huang,  + 5",2017,CIKM '17: Proceedings of the 2017 ACM on Conference on Information and Knowledge Management,ACM,60,0,Explainable AND (Recommendation OR Recommender) AND Knowledge Graph AND Reinforcement Learning,2015,2024
https://doi.org/10.1145/3340531.3411996,DisenHAN: Disentangled Heterogeneous Graph Attention Network for Recommendation,"Yifan Wang, Suyao Tang,  + 4",2020,CIKM '20: Proceedings of the 29th ACM International Conference on Information & Knowledge Management,ACM,66,0,Explainable AND (Recommendation OR Recommender) AND Knowledge Graph AND Reinforcement Learning,2015,2024
https://doi.org/10.1145/3447548.3467427,Multi-view Denoising Graph Auto-Encoders on Heterogeneous Information Networks for Cold-start Recommendation,"Jiawei Zheng, Qianli Ma, Hao Gu,  + 1",2021,KDD '21: Proceedings of the 27th ACM SIGKDD Conference on Knowledge Discovery & Data Mining,ACM,16,0,Explainable AND (Recommendation OR Recommender) AND Knowledge Graph AND Reinforcement Learning,2015,2024
https://doi.org/10.1145/3577032,A Multi-Task Graph Neural Network with Variational Graph Auto-Encoders for Session-Based Travel Packages Recommendation,"Guixiang Zhu, Jie Cao, Lei Chen,  + 5",2023,ACM Transactions on the Web (TWEB),ACM,0,0,Explainable AND (Recommendation OR Recommender) AND Knowledge Graph AND Reinforcement Learning,2015,2024
https://doi.org/10.1145/3209978.3210032,Cross-language Citation Recommendation via Hierarchical Representation Learning on Heterogeneous Graph,"Zhuoren Jiang, Yue Yin, Liangcai Gao,  + 2",2018,SIGIR '18: The 41st International ACM SIGIR Conference on Research & Development in Information Retrieval,ACM,33,0,Explainable AND (Recommendation OR Recommender) AND Knowledge Graph AND Reinforcement Learning,2015,2024
https://doi.org/10.1145/3606040.3617446,Prescription Recommendation based on Intention Retrieval Network and Multimodal Medical Indicator,"Feng Gao, Yao Chen, Maofu Liu",2023,MMIR '23: Proceedings of the 1st International Workshop on Deep Multimodal Learning for Information Retrieval,ACM,0,0,Explainable AND (Recommendation OR Recommender) AND Knowledge Graph AND Reinforcement Learning,2015,2024
https://doi.org/10.1145/3240508.3240596,Fashion Sensitive Clothing Recommendation Using Hierarchical Collocation Model,"Zhengzhong Zhou, Xiu Di, Wei Zhou,  + 1",2018,MM '18: Proceedings of the 26th ACM international conference on Multimedia,ACM,13,0,Explainable AND (Recommendation OR Recommender) AND Knowledge Graph AND Reinforcement Learning,2015,2024
https://doi.org/10.1145/3551624.3555287,FairEGM: Fair Link Prediction and Recommendation via Emulated Graph Modification,"Sean Current, Yuntian He,  + 2",2022,"EAAMO '22: Proceedings of the 2nd ACM Conference on Equity and Access in Algorithms, Mechanisms, and Optimization",ACM,2,1,Explainable AND (Recommendation OR Recommender) AND Knowledge Graph AND Reinforcement Learning,2015,2024
https://doi.org/10.1145/3025453.3025592,Explaining the Gap: Visualizing One's Predictions Improves Recall and Comprehension of Data,"Yea-Seul Kim, Katharina Reinecke,  + 1",2017,CHI '17: Proceedings of the 2017 CHI Conference on Human Factors in Computing Systems,ACM,68,0,Explainable AND (Recommendation OR Recommender) AND Knowledge Graph AND Reinforcement Learning,2015,2024
https://doi.org/10.1145/3580305.3599407,Learning Behavior-oriented Knowledge Tracing,"Bihan Xu, Zhenya Huang, Jiayu Liu,  + 5",2023,KDD '23: Proceedings of the 29th ACM SIGKDD Conference on Knowledge Discovery and Data Mining,ACM,0,1,Explainable AND (Recommendation OR Recommender) AND Knowledge Graph AND Reinforcement Learning,2015,2024
https://doi.org/10.1145/3366423.3380132,TaxoExpan: Self-supervised Taxonomy Expansion with Position-Enhanced Graph Neural Network,"Jiaming Shen, Zhihong Shen,  + 4",2020,WWW '20: Proceedings of The Web Conference 2020,ACM,24,0,Explainable AND (Recommendation OR Recommender) AND Knowledge Graph AND Reinforcement Learning,2015,2024
https://doi.org/10.1145/3404835.3462841,Package Recommendation with Intra- and Inter-Package Attention Networks,"Chen Li, Yuanfu Lu, Wei Wang,  + 6",2021,SIGIR '21: Proceedings of the 44th International ACM SIGIR Conference on Research and Development in Information Retrieval,ACM,4,0,Explainable AND (Recommendation OR Recommender) AND Knowledge Graph AND Reinforcement Learning,2015,2024
https://doi.org/10.1145/3182166,GeoMF++: Scalable Location Recommendation via Joint Geographical Modeling and Matrix Factorization,"Defu Lian, Kai Zheng, Yong Ge,  + 3",2018,ACM Transactions on Information Systems (TOIS),ACM,95,0,Explainable AND (Recommendation OR Recommender) AND Knowledge Graph AND Reinforcement Learning,2015,2024
https://doi.org/10.1145/3366423.3380230,Task-Oriented Genetic Activation for Large-Scale Complex Heterogeneous Graph Embedding,"Zhuoren Jiang, Zheng Gao,  + 4",2020,WWW '20: Proceedings of The Web Conference 2020,ACM,5,0,Explainable AND (Recommendation OR Recommender) AND Knowledge Graph AND Reinforcement Learning,2015,2024
https://doi.org/10.1145/3357384.3357951,Fi-GNN: Modeling Feature Interactions via Graph Neural Networks for CTR Prediction,"Zekun Li, Zeyu Cui, Shu Wu,  + 2",2019,CIKM '19: Proceedings of the 28th ACM International Conference on Information and Knowledge Management,ACM,111,0,Explainable AND (Recommendation OR Recommender) AND Knowledge Graph AND Reinforcement Learning,2015,2024
https://doi.org/10.1145/3451964.3451980,Task-based support in search engines,Darío Garigliotti,2021,ACM SIGIR Forum (SIGIR),ACM,0,0,Explainable AND (Recommendation OR Recommender) AND Knowledge Graph AND Reinforcement Learning,2015,2024
https://doi.org/10.1145/3230977.3230992,On Use of Theory in Computing Education Research,"Greg L. Nelson, Amy J. Ko",2018,ICER '18: Proceedings of the 2018 ACM Conference on International Computing Education Research,ACM,40,1,Explainable AND (Recommendation OR Recommender) AND Knowledge Graph AND Reinforcement Learning,2015,2024
https://doi.org/10.1145/3581641.3584075,Directive Explanations for Monitoring the Risk of Diabetes Onset: Introducing Directive Data-Centric Explanations and Combinations to Support What-If Explorations,"Aditya Bhattacharya, Jeroen Ooge,  + 2",2023,IUI '23: Proceedings of the 28th International Conference on Intelligent User Interfaces,ACM,0,0,Explainable AND (Recommendation OR Recommender) AND Knowledge Graph AND Reinforcement Learning,2015,2024
https://doi.org/10.1145/3588936,Regularized Pairwise Relationship based Analytics for Structured Data,"Zhaojing Luo, Shaofeng Cai,  + 2",2023,Proceedings of the ACM on Management of Data (PACMMOD),ACM,3,1,Explainable AND (Recommendation OR Recommender) AND Knowledge Graph AND Reinforcement Learning,2015,2024
https://doi.org/10.1145/3534678.3539415,Improving Social Network Embedding via New Second-Order Continuous Graph Neural Networks,"Yanfu Zhang, Shangqian Gao,  + 2",2022,KDD '22: Proceedings of the 28th ACM SIGKDD Conference on Knowledge Discovery and Data Mining,ACM,6,1,Explainable AND (Recommendation OR Recommender) AND Knowledge Graph AND Reinforcement Learning,2015,2024
https://doi.org/10.1145/3360488,Adaptive Local Low-rank Matrix Approximation for Recommendation,"Huafeng Liu, Liping Jing, Yuhua Qian,  + 1",2019,ACM Transactions on Information Systems (TOIS),ACM,3,0,Explainable AND (Recommendation OR Recommender) AND Knowledge Graph AND Reinforcement Learning,2015,2024
https://doi.org/10.1145/3510003.3510209,"Collaboration challenges in building ML-enabled systems: communication, documentation, engineering, and process","Nadia Nahar, Shurui Zhou,  + 2",2022,ICSE '22: Proceedings of the 44th International Conference on Software Engineering,ACM,21,1,Explainable AND (Recommendation OR Recommender) AND Knowledge Graph AND Reinforcement Learning,2015,2024
https://doi.org/10.1145/3543507.3583276,Learning to Simulate Daily Activities via Modeling Dynamic Human Needs,"Yuan Yuan, Huandong Wang,  + 3",2023,WWW '23: Proceedings of the ACM Web Conference 2023,ACM,6,1,Explainable AND (Recommendation OR Recommender) AND Knowledge Graph AND Reinforcement Learning,2015,2024
https://doi.org/10.1145/3637493,Generating Daily Activities with Need Dynamics,"Yuan Yuan, Jingtao Ding, Huandong Wang, Depeng Jin",2024,ACM Transactions on Intelligent Systems and Technology (TIST),ACM,0,0,Explainable AND (Recommendation OR Recommender) AND Knowledge Graph AND Reinforcement Learning,2015,2024
https://doi.org/10.1145/3469129,Study Behavior in Computing Education—A Systematic Literature Review,"Madeleine Lorås, Guttorm Sindre,  + 2",2021,ACM Transactions on Computing Education (TOCE),ACM,5,1,Explainable AND (Recommendation OR Recommender) AND Knowledge Graph AND Reinforcement Learning,2015,2024
https://doi.org/10.1145/3394486.3403282,Context-Aware Attentive Knowledge Tracing,"Aritra Ghosh, Neil Heffernan, Andrew S. Lan",2020,KDD '20: Proceedings of the 26th ACM SIGKDD International Conference on Knowledge Discovery & Data Mining,ACM,141,1,Explainable AND (Recommendation OR Recommender) AND Knowledge Graph AND Reinforcement Learning,2015,2024
https://doi.org/10.1145/3447548.3467066,FIVES: Feature Interaction Via Edge Search for Large-Scale Tabular Data,"Yuexiang Xie, Zhen Wang, Yaliang Li,  + 6",2021,KDD '21: Proceedings of the 27th ACM SIGKDD Conference on Knowledge Discovery & Data Mining,ACM,10,0,Explainable AND (Recommendation OR Recommender) AND Knowledge Graph AND Reinforcement Learning,2015,2024
https://doi.org/10.1145/3640341,Distributed Learning Mechanisms for Anomaly Detection in Privacy-Aware Energy Grid Management Systems,"Jia-Hao Syu, Jerry Chun-Wei Lin,  + 1",2024,ACM Transactions on Sensor Networks (TOSN),ACM,0,1,Explainable AND (Recommendation OR Recommender) AND Knowledge Graph AND Reinforcement Learning,2015,2024
https://doi.org/10.1145/3461702.3462571,"Uncertainty as a Form of Transparency: Measuring, Communicating, and Using Uncertainty","Umang Bhatt, Javier Antorán,  + 13",2021,"AIES '21: Proceedings of the 2021 AAAI/ACM Conference on AI, Ethics, and Society",ACM,41,1,Explainable AND (Recommendation OR Recommender) AND Knowledge Graph AND Reinforcement Learning,2015,2024
https://doi.org/10.1145/3459637.3482449,LT-OCF: Learnable-Time ODE-based Collaborative Filtering,"Jeongwhan Choi, Jinsung Jeon, Noseong Park",2021,CIKM '21: Proceedings of the 30th ACM International Conference on Information & Knowledge Management,ACM,7,0,Explainable AND (Recommendation OR Recommender) AND Knowledge Graph AND Reinforcement Learning,2015,2024
https://doi.org/10.1145/3430376,Assessment of Machine Learning-Based Audiovisual Quality Predictors: Why Uncertainty Matters,"Mythili K., Manish Narwaria",2021,"ACM Transactions on Multimedia Computing, Communications, and Applications (TOMM)",ACM,0,0,Explainable AND (Recommendation OR Recommender) AND Knowledge Graph AND Reinforcement Learning,2015,2024
https://doi.org/10.1145/3610906,I Know Your Intent: Graph-enhanced Intent-aware User Device Interaction Prediction via Contrastive Learning,"Jingyu Xiao, Qingsong Zou, Qing Li,  + 5",2023,"Proceedings of the ACM on Interactive, Mobile, Wearable and Ubiquitous Technologies (IMWUT)",ACM,0,0,Explainable AND (Recommendation OR Recommender) AND Knowledge Graph AND Reinforcement Learning,2015,2024
https://doi.org/10.1145/3555580,"""Is It My Turn?"": Assessing Teamwork and Taskwork in Collaborative Immersive Analytics","Michaela Benk, Raphael P. Weibel,  + 2",2022,Proceedings of the ACM on Human-Computer Interaction (PACMHCI),ACM,0,0,Explainable AND (Recommendation OR Recommender) AND Knowledge Graph AND Reinforcement Learning,2015,2024
https://doi.org/10.1145/3478431.3499288,Developing Evidence-Based Teacher Practice Briefs with Middle School Computer Science Teachers,"Monica M. McGill, Anni Reinking",2022,SIGCSE 2022: Proceedings of the 53rd ACM Technical Symposium on Computer Science Education - Volume 1,ACM,1,1,Explainable AND (Recommendation OR Recommender) AND Knowledge Graph AND Reinforcement Learning,2015,2024
https://doi.org/10.1145/3587102.3588857,Variables in Practice. An Observation of Teaching Variables in Introductory Programming MOOCs,"Vivian Van Der Werf, Min Yi Zhang,  + 3",2023,ITiCSE 2023: Proceedings of the 2023 Conference on Innovation and Technology in Computer Science Education V. 1,ACM,0,1,Explainable AND (Recommendation OR Recommender) AND Knowledge Graph AND Reinforcement Learning,2015,2024
https://doi.org/10.1145/3369255.3369305,Workshop for Museum and Aquarium Staff Members to Learn How Sensory-Impaired Visitors Feel via Experiences,"Makoto Kobayashi, Manabi Miyagi,  + 3",2020,ICETC '19: Proceedings of the 11th International Conference on Education Technology and Computers,ACM,3,0,Explainable AND (Recommendation OR Recommender) AND Knowledge Graph AND Reinforcement Learning,2015,2024
https://doi.org/10.1145/3607541.3616823,Multimedia Cognition and Evaluation in Open Environments,"Wei Feng, Haoyang Li, Xin Wang,  + 4",2023,McGE '23: Proceedings of the 1st International Workshop on Multimedia Content Generation and Evaluation: New Methods and Practice,ACM,0,1,Explainable AND (Recommendation OR Recommender) AND Knowledge Graph AND Reinforcement Learning,2015,2024
https://doi.org/10.1145/3568813.3600140,"Evaluating Beacons, the Role of Variables, Tracing, and Abstract Tracing for Teaching Novices to Understand Program Intent","Mohammed Hassan,  + 2",2023,ICER '23: Proceedings of the 2023 ACM Conference on International Computing Education Research - Volume 1,ACM,0,0,Explainable AND (Recommendation OR Recommender) AND Knowledge Graph AND Reinforcement Learning,2015,2024
https://doi.org/10.1145/3491140.3528267,Automatic Interpretable Personalized Learning,"Ethan Prihar, Aaron Haim,  + 2",2022,L@S '22: Proceedings of the Ninth ACM Conference on Learning @ Scale,ACM,3,1,Explainable AND (Recommendation OR Recommender) AND Knowledge Graph AND Reinforcement Learning,2015,2024
https://doi.org/10.14778/3352063.3352094,LensXPlain: visualizing and explaining contributing subsets for aggregate query answers,"Zhengjie Miao, Andrew Lee, Sudeepa Roy",2019,Proceedings of the VLDB Endowment (PVLDB),ACM,2,0,Explainable AND (Recommendation OR Recommender) AND Knowledge Graph AND Reinforcement Learning,2015,2024
https://doi.org/10.1145/3206025.3206048,Interpretable Partitioned Embedding for Customized Multi-item Fashion Outfit Composition,"Zunlei Feng, Zhenyun Yu,  + 4",2018,ICMR '18: Proceedings of the 2018 ACM on International Conference on Multimedia Retrieval,ACM,24,0,Explainable AND (Recommendation OR Recommender) AND Knowledge Graph AND Reinforcement Learning,2015,2024
https://doi.org/10.1145/3326332,Interpretable Partitioned Embedding for Intelligent Multi-item Fashion Outfit Composition,"Zunlei Feng, Zhenyun Yu,  + 5",2019,"ACM Transactions on Multimedia Computing, Communications, and Applications (TOMM)",ACM,11,0,Explainable AND (Recommendation OR Recommender) AND Knowledge Graph AND Reinforcement Learning,2015,2024
https://doi.org/10.1145/3540250.3549092,Actionable and interpretable fault localization for recurring failures in online service systems,"Zeyan Li, Nengwen Zhao, Mingjie Li,  + 11",2022,ESEC/FSE 2022: Proceedings of the 30th ACM Joint European Software Engineering Conference and Symposium on the Foundations of Software Engineering,ACM,1,1,Explainable AND (Recommendation OR Recommender) AND Knowledge Graph AND Reinforcement Learning,2015,2024
https://doi.org/10.1145/3581783.3611734,SelfTalk: A Self-Supervised Commutative Training Diagram to Comprehend 3D Talking Faces,"Ziqiao Peng, Yihao Luo, Yue Shi,  + 5",2023,MM '23: Proceedings of the 31st ACM International Conference on Multimedia,ACM,0,0,Explainable AND (Recommendation OR Recommender) AND Knowledge Graph AND Reinforcement Learning,2015,2024
https://link.springer.com/article/10.1007/s00521-023-09257-7,Knowledge-aware reasoning with self-supervised reinforcement learning for explainable recommendation in MOOCs,"Yuanguo Lin, Wei Zhang, ... Pengcheng Wu",2023,Neural Computing and Applications,Springer,,0,Explainable AND (Recommendation OR Recommender) AND Knowledge Graph AND Reinforcement Learning,2015,2024
https://link.springer.com/article/10.1007/s00500-022-06843-0,An integrated network embedding with reinforcement learning for explainable recommendation,Tham Vo,2022,Soft Computing,Springer,,0,Explainable AND (Recommendation OR Recommender) AND Knowledge Graph AND Reinforcement Learning,2015,2024
https://link.springer.com/article/10.1007/s10489-021-03136-1,Explainable mutual fund recommendation system developed based on knowledge graph embeddings,"Pei-Ying Hsu, Chiao-Ting Chen, ... Szu-Hao Huang",2022,Applied Intelligence,Springer,,0,Explainable AND (Recommendation OR Recommender) AND Knowledge Graph AND Reinforcement Learning,2015,2024
https://link.springer.com/article/10.1007/s40747-023-01083-7,KPRLN: deep knowledge preference-aware reinforcement learning network for recommendation,"Di Wu, Mingjing Tang, ... Wei Gao",2023,Complex & Intelligent Systems,Springer,,1,Explainable AND (Recommendation OR Recommender) AND Knowledge Graph AND Reinforcement Learning,2015,2024
https://link.springer.com/article/10.1007/s10462-022-10135-2,A review of deep learning-based recommender system in e-learning environments,"Tieyuan Liu, Qiong Wu, ... Tianlong Gu",2022,Artificial Intelligence Review,Springer,,0,Explainable AND (Recommendation OR Recommender) AND Knowledge Graph AND Reinforcement Learning,2015,2024
https://link.springer.com/article/10.1631/FITEE.2200409,Explainable data transformation recommendation for automatic visualization,"Ziliang Wu, Wei Chen, ... Jiazhi Xia",2022,Frontiers of Information Technology & Electronic Engineering,Springer,,0,Explainable AND (Recommendation OR Recommender) AND Knowledge Graph AND Reinforcement Learning,2015,2024
https://link.springer.com/article/10.1007/s11280-023-01187-7,Intrinsically motivated reinforcement learning based recommendation with counterfactual data augmentation,"Xiaocong Chen, Siyu Wang, ... Lina Yao",2023,World Wide Web,Springer,,1,Explainable AND (Recommendation OR Recommender) AND Knowledge Graph AND Reinforcement Learning,2015,2024
https://link.springer.com/article/10.1007/s11257-023-09359-w,Recommending on graphs: a comprehensive review from a data perspective,"Lemei Zhang, Peng Liu, Jon Atle Gulla",2023,User Modeling and User-Adapted Interaction,Springer,,1,Explainable AND (Recommendation OR Recommender) AND Knowledge Graph AND Reinforcement Learning,2015,2024
https://link.springer.com/article/10.1007/s10639-022-11178-2,Graph path fusion and reinforcement reasoning for recommendation in MOOCs,"Zibo Liang, Lan Mu, ... Qing Xie",2022,Education and Information Technologies,Springer,,0,Explainable AND (Recommendation OR Recommender) AND Knowledge Graph AND Reinforcement Learning,2015,2024
https://link.springer.com/article/10.1007/s10115-022-01711-7,CDARL: a contrastive discriminator-augmented reinforcement learning framework for sequential recommendations,"Zhuang Liu, Yunpu Ma, ... Zhang Xiong",2022,Knowledge and Information Systems,Springer,,0,Explainable AND (Recommendation OR Recommender) AND Knowledge Graph AND Reinforcement Learning,2015,2024
https://link.springer.com/article/10.1007/s41060-023-00404-w,Data science for next-generation recommender systems,"Shoujin Wang, Yan Wang, ... Vito Walter Anelli",2023,International Journal of Data Science and Analytics,Springer,,0,Explainable AND (Recommendation OR Recommender) AND Knowledge Graph AND Reinforcement Learning,2015,2024
https://link.springer.com/article/10.1007/s44196-022-00097-2,Resource Recommendation Based on Industrial Knowledge Graph in Low-Resource Conditions,"Yangshengyan Liu, Fu Gu, ... Jin Zhang",2022,International Journal of Computational Intelligence Systems,Springer,,1,Explainable AND (Recommendation OR Recommender) AND Knowledge Graph AND Reinforcement Learning,2015,2024
https://link.springer.com/article/10.1007/s00521-023-08423-1,Explainable reinforcement learning for broad-XAI: a conceptual framework and survey,"Richard Dazeley, Peter Vamplew, Francisco Cruz",2023,Neural Computing and Applications,Springer,,1,Explainable AND (Recommendation OR Recommender) AND Knowledge Graph AND Reinforcement Learning,2015,2024
https://link.springer.com/article/10.1007/s10994-023-06479-7,Explainable reinforcement learning (XRL): a systematic literature review and taxonomy,Yanzhe Bekkemoen,2023,Machine Learning,Springer,,1,Explainable AND (Recommendation OR Recommender) AND Knowledge Graph AND Reinforcement Learning,2015,2024
https://link.springer.com/article/10.1007/s10462-022-10191-8,On the current state of deep learning for news recommendation,"Nabila Amir, Fouzia Jabeen, ... Pavlos Kefalas",2022,Artificial Intelligence Review,Springer,,0,Explainable AND (Recommendation OR Recommender) AND Knowledge Graph AND Reinforcement Learning,2015,2024
https://link.springer.com/article/10.1007/s11257-023-09364-z,Fairness in recommender systems: research landscape and future directions,"Yashar Deldjoo, Dietmar Jannach, ... Dario Zanzonelli",2023,User Modeling and User-Adapted Interaction,Springer,,1,Explainable AND (Recommendation OR Recommender) AND Knowledge Graph AND Reinforcement Learning,2015,2024
https://link.springer.com/article/10.1007/s11280-023-01173-z,Empowering reciprocal recommender system using contextual bandits and argumentation based explanations,"Tulika Kumari, Bhavna Gupta, ... Punam Bedi",2023,World Wide Web,Springer,,0,Explainable AND (Recommendation OR Recommender) AND Knowledge Graph AND Reinforcement Learning,2015,2024
https://link.springer.com/article/10.1007/s11257-022-09342-x,"Safe, effective and explainable drug recommendation based on medical data integration","Panagiotis Symeonidis, Stergios Chairistanidis, Markus Zanker",2022,User Modeling and User-Adapted Interaction,Springer,,0,Explainable AND (Recommendation OR Recommender) AND Knowledge Graph AND Reinforcement Learning,2015,2024
https://link.springer.com/article/10.1007/s11280-022-01022-5,McHa: a multistage clustering-based hierarchical attention model for knowledge graph-aware recommendation,"Jihu Wang, Yuliang Shi, ... Hui Li",2022,World Wide Web,Springer,,0,Explainable AND (Recommendation OR Recommender) AND Knowledge Graph AND Reinforcement Learning,2015,2024
https://link.springer.com/article/10.1007/s10115-023-01906-6,Recommender Systems in Cybersecurity,"Leonardo Ferreira, Daniel Castro Silva, Mikel Uriarte Itzazelaia",2023,Knowledge and Information Systems,Springer,,1,Explainable AND (Recommendation OR Recommender) AND Knowledge Graph AND Reinforcement Learning,2015,2024
https://link.springer.com/article/10.1007/s00521-021-06425-5,Explainable robotic systems: understanding goal-driven actions in a reinforcement learning scenario,"Francisco Cruz, Richard Dazeley, ... Ithan Moreira",2021,Neural Computing and Applications,Springer,,0,Explainable AND (Recommendation OR Recommender) AND Knowledge Graph AND Reinforcement Learning,2015,2024
https://link.springer.com/article/10.1007/s40520-023-02552-2,A comprehensive review of machine learning algorithms and their application in geriatric medicine: present and future,"Richard J. Woodman, Arduino A. Mangoni",2023,Aging Clinical and Experimental Research,Springer,,1,Explainable AND (Recommendation OR Recommender) AND Knowledge Graph AND Reinforcement Learning,2015,2024
https://link.springer.com/article/10.1007/s11280-021-00902-6,Reinforced KGs reasoning for explainable sequential recommendation,"Zhihong Cui, Hongxu Chen, ... Hongzhi Yin",2021,World Wide Web,Springer,,0,Explainable AND (Recommendation OR Recommender) AND Knowledge Graph AND Reinforcement Learning,2015,2024
https://link.springer.com/article/10.1007/s10479-022-04978-9,Counterfactual based reinforcement learning for graph neural networks,"David Pham, Yongfeng Zhang",2022,Annals of Operations Research,Springer,,0,Explainable AND (Recommendation OR Recommender) AND Knowledge Graph AND Reinforcement Learning,2015,2024
https://link.springer.com/article/10.1007/s11390-018-1847-y,Jointly Recommending Library Books and Predicting Academic Performance: A Mutual Reinforcement Perspective,"De-Fu Lian, Qi Liu",2018,Journal of Computer Science and Technology,Springer,,0,Explainable AND (Recommendation OR Recommender) AND Knowledge Graph AND Reinforcement Learning,2015,2024
https://link.springer.com/article/10.1007/s10618-022-00867-8,A comprehensive taxonomy for explainable artificial intelligence: a systematic survey of surveys on methods and concepts,"Gesina Schwalbe, Bettina Finzel",2023,Data Mining and Knowledge Discovery,Springer,,1,Explainable AND (Recommendation OR Recommender) AND Knowledge Graph AND Reinforcement Learning,2015,2024
https://link.springer.com/article/10.1057/s41272-021-00313-2,How recommender systems can transform airline offer construction and retailing,"Amine Dadoun, Michael Defoin-Platel, ... Raphaël Troncy",2021,Journal of Revenue and Pricing Management,Springer,,0,Explainable AND (Recommendation OR Recommender) AND Knowledge Graph AND Reinforcement Learning,2015,2024
https://link.springer.com/article/10.1007/s11042-023-17448-6,Employing cumulative rewards based reinforcement machine learning for personalized music recommendation,"Makarand Velankar, Parag Kulkarni",2023,Multimedia Tools and Applications,Springer,,0,Explainable AND (Recommendation OR Recommender) AND Knowledge Graph AND Reinforcement Learning,2015,2024
https://link.springer.com/article/10.1007/s11633-022-1362-z,Causal Reasoning Meets Visual Representation Learning: A Prospective Study,"Yang Liu, Yu-Shen Wei, ... Liang Lin",2022,Machine Intelligence Research,Springer,,1,Explainable AND (Recommendation OR Recommender) AND Knowledge Graph AND Reinforcement Learning,2015,2024
https://link.springer.com/article/10.1007/s11390-018-1853-0,Illuminating Recommendation by Understanding the Explicit Item Relations,"Qi Liu, Hong-Ke Zhao, ... En-Hong Chen",2018,Journal of Computer Science and Technology,Springer,,0,Explainable AND (Recommendation OR Recommender) AND Knowledge Graph AND Reinforcement Learning,2015,2024
https://link.springer.com/article/10.1007/s10994-021-05961-4,"Challenges of real-world reinforcement learning: definitions, benchmarks and analysis","Gabriel Dulac-Arnold, Nir Levine, ... Todd Hester",2021,Machine Learning,Springer,,0,Explainable AND (Recommendation OR Recommender) AND Knowledge Graph AND Reinforcement Learning,2015,2024
https://link.springer.com/article/10.1007/s44230-023-00038-y,"Survey on Explainable AI: From Approaches, Limitations and Applications Aspects","Wenli Yang, Yuchen Wei, ... Byeong Kang",2023,Human-Centric Intelligent Systems,Springer,,1,Explainable AND (Recommendation OR Recommender) AND Knowledge Graph AND Reinforcement Learning,2015,2024
https://link.springer.com/article/10.1007/s11704-020-9159-0,Information retrieval: a view from the Chinese IR community,"Zhumin Chen, Xueqi Cheng, ... Jun Xu",2020,Frontiers of Computer Science,Springer,,0,Explainable AND (Recommendation OR Recommender) AND Knowledge Graph AND Reinforcement Learning,2015,2024
https://link.springer.com/article/10.1007/s10270-022-00994-2,MemoRec: a recommender system for assisting modelers in specifying metamodels,"Juri Di Rocco, Davide Di Ruscio, ... Alfonso Pierantonio",2022,Software and Systems Modeling,Springer,,1,Explainable AND (Recommendation OR Recommender) AND Knowledge Graph AND Reinforcement Learning,2015,2024
https://link.springer.com/article/10.1007/s11227-022-04818-4,Self-learning and explainable deep learning network toward the security of artificial intelligence of things,"Bin Wu, Sean He",2022,The Journal of Supercomputing,Springer,,0,Explainable AND (Recommendation OR Recommender) AND Knowledge Graph AND Reinforcement Learning,2015,2024
https://link.springer.com/article/10.1007/s10489-022-03235-7,Hashing-based semantic relevance attributed knowledge graph embedding enhancement for deep probabilistic recommendation,"Nasrullah Khan, Zongmin Ma, ... Aman Ullah",2022,Applied Intelligence,Springer,,0,Explainable AND (Recommendation OR Recommender) AND Knowledge Graph AND Reinforcement Learning,2015,2024
https://link.springer.com/article/10.1007/s10462-021-10088-y,Explainable artificial intelligence: a comprehensive review,"Dang Minh, H. Xiang Wang, ... Tan N. Nguyen",2021,Artificial Intelligence Review,Springer,,0,Explainable AND (Recommendation OR Recommender) AND Knowledge Graph AND Reinforcement Learning,2015,2024
https://link.springer.com/article/10.1007/s10270-021-00952-4,Event-driven temporal models for explanations - ETeMoX: explaining reinforcement learning,"Juan Marcelo Parra-Ullauri, Antonio García-Domínguez, ... Shufan Yang",2021,Software and Systems Modeling,Springer,,1,Explainable AND (Recommendation OR Recommender) AND Knowledge Graph AND Reinforcement Learning,2015,2024
https://link.springer.com/article/10.1007/s10462-023-10509-0,A systematic review of applications of natural language processing and future challenges with special emphasis in text-based emotion detection,"Sheetal Kusal, Shruti Patil, ... Ilias Pappas",2023,Artificial Intelligence Review,Springer,,0,Explainable AND (Recommendation OR Recommender) AND Knowledge Graph AND Reinforcement Learning,2015,2024
https://link.springer.com/article/10.1007/s40747-023-01222-0,Intent with knowledge-aware multiview contrastive learning for recommendation,"Shaohua Tao, Runhe Qiu, ... Yuan Ping",2023,Complex & Intelligent Systems,Springer,,1,Explainable AND (Recommendation OR Recommender) AND Knowledge Graph AND Reinforcement Learning,2015,2024
https://link.springer.com/article/10.1007/s11042-024-18287-9,Exploring the scope of explainable artificial intelligence in link prediction problem-an experimental study,"Mridula Dwivedi, Babita Pandey, Vipin Saxena",2024,Multimedia Tools and Applications,Springer,,0,Explainable AND (Recommendation OR Recommender) AND Knowledge Graph AND Reinforcement Learning,2015,2024
